100PCT	NIL35
Aquarius	http://dbpedia.org/resource/Aquarius_(astrology)
ZodiacFacts	NIL320
Franklin D. Roosevelt	http://dbpedia.org/resource/Franklin_D._Roosevelt
Pisces	http://dbpedia.org/resource/Pisces_(astrology)
paramore	http://dbpedia.org/resource/Paramore
captain planet	http://dbpedia.org/resource/Captain_Planet_and_the_Planeteers
kwame	http://dbpedia.org/resource/Kwamé
dhedemonica	NIL98
pll	http://dbpedia.org/resource/Pretty_Little_Liars_(TV_series)
seventeenmag	NIL10000
Jasons	NIL138
Aria	NIL64
Justin	http://dbpedia.org/resource/Justin_Bieber
Aries	http://dbpedia.org/resource/Aries_(astrology)
ZodiacFacts	NIL320
Geminis	http://dbpedia.org/resource/Gemini_(astrology)
ZodiacFacts	NIL320
Cancers	http://dbpedia.org/resource/Cancer_(astrology)
ZodiacFacts	NIL320
ZodiacFacts	NIL320
Leos	http://dbpedia.org/resource/Leo_(astrology)
ZodiacFacts	NIL320
Exec Committee	http://dbpedia.org/resource/Committee
Lawyers	http://dbpedia.org/resource/Lawyer
NFL	http://dbpedia.org/resource/National_Football_League
NFLPA	http://dbpedia.org/resource/National_Football_League_Players_Association
Egypt	http://dbpedia.org/resource/Egypt
Egypt	http://dbpedia.org/resource/Egypt
ZoBaby2332	NIL252
direklauren	NIL101
Nigga	http://dbpedia.org/resource/Nigga
Rugrats	http://dbpedia.org/resource/Rugrats
Princeton	http://dbpedia.org/resource/Princeton_University
Justin	http://dbpedia.org/resource/Justin_Bieber
Justin Bieber	http://dbpedia.org/resource/Justin_Bieber
Kidrauhl	http://dbpedia.org/resource/Justin_Bieber
Virgos	http://dbpedia.org/resource/Virgo_(astrology)
ZodiacFacts	NIL320
Libras	http://dbpedia.org/resource/Libra_(astrology)
Scorpios	http://dbpedia.org/resource/Scorpio_(astrology)
ZodiacFacts	NIL320
ZodiacFacts	NIL320
Aquarius	http://dbpedia.org/resource/Aquarius_(astrology)
weed	http://dbpedia.org/resource/Weed
Jolly Roger	http://dbpedia.org/resource/Jolly_Roger
Sanders	http://dbpedia.org/resource/Bernie_Sanders
edshow	http://dbpedia.org/resource/The_Ed_Schultz_Show
Jordan	http://dbpedia.org/resource/Air_Jordan
jordan 2	http://dbpedia.org/resource/Air_Jordan
GOP	http://dbpedia.org/resource/Republican_Party_(United_States)
manchester	http://dbpedia.org/resource/Manchester
Dwayne Wade	http://dbpedia.org/resource/Dwyane_Wade
Dwayne Wade	http://dbpedia.org/resource/Dwyane_Wade
Miami Heat	http://dbpedia.org/resource/Miami_Heat
Twitter	http://dbpedia.org/resource/Twitter
a_net_news	NIL254
CSLewis	http://dbpedia.org/resource/C._S._Lewis
Luis Suarez	http://dbpedia.org/resource/Luis_Suárez
Uruguay	http://dbpedia.org/resource/Uruguay
Mark Twain	http://dbpedia.org/resource/Mark_Twain
Jim Rohn	http://dbpedia.org/resource/Jim_Rohn
Rscharper63	NIL221
lil b	http://dbpedia.org/resource/Lil_B
glenarden	http://dbpedia.org/resource/Glenarden,_Maryland
iAMBStaxx	NIL131
Capricorn	http://dbpedia.org/resource/Capricorn_(astrology)
HeartCapricorn	NIL285
Aries	http://dbpedia.org/resource/Aries_(astrology)
ZodiacFacts	NIL320
spark_thang	NIL237
Virgo	http://dbpedia.org/resource/Virgo_(astrology)
ZodiacFacts	NIL320
Aquarian	http://dbpedia.org/resource/Aquarius_(astrology)
emmalicious69	NIL116
MixxedMamiJay	NIL183
Sagittarius	http://dbpedia.org/resource/Sagittarius_(astrology)
Gillispie	http://dbpedia.org/resource/Billy_Gillispie
NCAA	http://dbpedia.org/resource/National_Collegiate_Athletic_Association
UK	http://dbpedia.org/resource/United_Kingdom
UNLV	http://dbpedia.org/resource/University_of_Nevada,_Las_Vegas
Mengus22	NIL179
Capricorn	http://dbpedia.org/resource/Capricorn_(astrology)
ZodiacFacts	NIL320
ZodiacFacts	NIL320
Chch quake	http://dbpedia.org/resource/2011_Christchurch_earthquake
Israeli	http://dbpedia.org/resource/Israelis
Israeli intelligence	http://dbpedia.org/resource/Mossad
PM	http://dbpedia.org/resource/Prime_minister
Aries	http://dbpedia.org/resource/Aries_(astrology)
ZodiacFacts	NIL320
ZodiacFacts	NIL320
Leo	http://dbpedia.org/resource/Leo_(astrology)
Libras	http://dbpedia.org/resource/Libra_(astrology)
Australian	http://dbpedia.org/resource/Australians
Damien Wright	http://dbpedia.org/resource/Damien_Wright
Damien Wright	http://dbpedia.org/resource/Damien_Wright
New Zealand	http://dbpedia.org/resource/New_Zealand
Leo	http://dbpedia.org/resource/Leo_(astrology)
ICONic Boyz	NIL200001
Capricorns	http://dbpedia.org/resource/Capricorn_(astrology)
ZodiacFacts	NIL320
Rabindranath Tagore	http://dbpedia.org/resource/Rabindranath_Tagore
Roger Cheng	http://dbpedia.org/resource/Roger_Chang
Libras	http://dbpedia.org/resource/Libra_(astrology)
ZodiacFacts	NIL320
ZodiacFacts	NIL320
Ars Technica	http://dbpedia.org/resource/Ars_Technica
Google+	http://dbpedia.org/resource/Google+
iPhone	http://dbpedia.org/resource/IPhone
facebook	http://dbpedia.org/resource/Facebook
twitter	http://dbpedia.org/resource/Twitter
Scorpios	http://dbpedia.org/resource/Scorpio_(astrology)
Omar death	http://dbpedia.org/resource/Death_of_Osama_bin_Laden
US	http://dbpedia.org/resource/United_States
US	http://dbpedia.org/resource/United_States
Sagittarius	http://dbpedia.org/resource/Sagittarius_(astrology)
ZodiacFacts	NIL320
Cholesterol	http://dbpedia.org/resource/Cholesterol
bow wow	http://dbpedia.org/resource/Bow_Wow_(rapper)
ice cube	http://dbpedia.org/resource/Ice_Cube
ll cool j	http://dbpedia.org/resource/LL_Cool_J
queen latifah	http://dbpedia.org/resource/Queen_Latifah
tupac	http://dbpedia.org/resource/Tupac_Shakur
will smith	http://dbpedia.org/resource/Will_Smith
Leos	http://dbpedia.org/resource/Leo_(astrology)
Apple Stores	http://dbpedia.org/resource/Apple_Store
China	http://dbpedia.org/resource/China
tampons	http://dbpedia.org/resource/Tampon
Liverpool Uni	http://dbpedia.org/resource/University_of_Liverpool
apartheid SA	http://dbpedia.org/resource/Apartheid
islam	http://dbpedia.org/resource/Islam
sunnah	http://dbpedia.org/resource/Sunnah
China	http://dbpedia.org/resource/China
Google+	http://dbpedia.org/resource/Google+
time	http://dbpedia.org/resource/Time_(magazine)
Rupert Murdoch	http://dbpedia.org/resource/Rupert_Murdoch
Jeopardy	http://dbpedia.org/resource/Jeopardy!
Aquarians	http://dbpedia.org/resource/Aquarius_(astrology)
Chelsea	http://dbpedia.org/resource/Chelsea_F.C.
John Terry	http://dbpedia.org/resource/John_Terry
Roberto Di Matteo	http://dbpedia.org/resource/Roberto_Di_Matteo
African Airlines Association	http://dbpedia.org/resource/African_Airlines_Association
Air France	http://dbpedia.org/resource/Air_France
EU	http://dbpedia.org/resource/European_Union
genichiko	NIL124
Putripcp	NIL211
Ferb	http://dbpedia.org/resource/Ferb_Fletcher
Gitchee, Gitchee, Goo	http://dbpedia.org/resource/Flop_Starz
Phineas	http://dbpedia.org/resource/Phineas_Flynn
disneywords	NIL277
recruitermag	NIL307
Jesus	http://dbpedia.org/resource/Jesus
British	http://dbpedia.org/resource/British_people
BBC1	http://dbpedia.org/resource/BBC_One
Sherlock	http://dbpedia.org/resource/Sherlock_(TV_series)
night at the museum	http://dbpedia.org/resource/Night_at_the_Museum
zookeeper	http://dbpedia.org/resource/Zookeeper_(film)
Proverbs	http://dbpedia.org/resource/Book_of_Proverbs
Australian	http://dbpedia.org/resource/Australians
viatumblr	http://dbpedia.org/resource/Tumblr
JoelOsteen	http://dbpedia.org/resource/Joel_Osteen
Cameron	http://dbpedia.org/resource/David_Cameron
Lab	http://dbpedia.org/resource/Labour_Party_(UK)
MP	http://dbpedia.org/resource/Member_of_parliament
Aden	http://dbpedia.org/resource/Aden
Yemen	http://dbpedia.org/resource/Yemen
British	http://dbpedia.org/resource/British_people
BeingSalmanKhan	http://dbpedia.org/resource/Salman_Khan
Bodyguard	http://dbpedia.org/resource/Bodyguard_(2011_Hindi_film)
Shera	NIL235
MeAtSchool	NIL177
xxJoJo_JR	NIL248
chris	http://dbpedia.org/resource/Chris_Brown
chrisbrown	http://dbpedia.org/resource/Chris_Brown
Go Compare	http://dbpedia.org/resource/Gocompare.com
De Smith	http://dbpedia.org/resource/DeMaurice_Smith
Goodell	http://dbpedia.org/resource/Roger_Goodell
NFPA	http://dbpedia.org/resource/National_Football_League_Players_Association
brittttanysays	NIL76
Apple	http://dbpedia.org/resource/Apple_Inc.
Lion	http://dbpedia.org/resource/Mac_OS_X_Lion
Donnie Yen	http://dbpedia.org/resource/Donnie_Yen
Zhu-Zhu pet	http://dbpedia.org/resource/Zhu_Zhu_Pets
MeAtSchool	NIL177
SarahBoydH	NIL226
HP	http://dbpedia.org/resource/Hewlett-Packard
HP	http://dbpedia.org/resource/Hewlett-Packard
Gang of Six	http://dbpedia.org/resource/Gang_of_Six
John Cornyn	http://dbpedia.org/resource/John_Cornyn
devil	http://dbpedia.org/resource/Devil
Web 2	http://dbpedia.org/resource/Web_2.0
Ho Chi Minh	http://dbpedia.org/resource/Ho_Chi_Minh_City
Vietnam	http://dbpedia.org/resource/Vietnam
LinkedIn	http://dbpedia.org/resource/LinkedIn
Microsoft	http://dbpedia.org/resource/Microsoft
WP7	http://dbpedia.org/resource/WP7
Alex	NIL58
1D	http://dbpedia.org/resource/One_Direction
swedish	http://dbpedia.org/resource/Sweden
BBC	http://dbpedia.org/resource/BBC
JTCoachMe	NIL152
AllenWest	http://dbpedia.org/resource/Allen_West_(politician)
chris brown	http://dbpedia.org/resource/Chris_Brown
theRealHOTSAUCE	NIL312
Juwanna Man	http://dbpedia.org/resource/Juwanna_Mann
bowwow	http://dbpedia.org/resource/Bow_Wow_(rapper)
lil Kim	NIL10014
Nashville	http://dbpedia.org/resource/Nashville,_Tennessee
Def	http://dbpedia.org/resource/Def_Leppard
Oprah	http://dbpedia.org/resource/Oprah_Winfrey
Pisces	http://dbpedia.org/resource/Pisces_(astrology)
Pisces	http://dbpedia.org/resource/Pisces_(astrology)
Pisces	http://dbpedia.org/resource/Pisces_(astrology)
Apple	http://dbpedia.org/resource/Apple_Inc.
Lucius Malfoy	NIL5
Psalms	http://dbpedia.org/resource/Psalms
Mexican drugs cartel	http://dbpedia.org/resource/Mexican_Drug_War
Rebecca Brooks	http://dbpedia.org/resource/Rebekah_Brooks
Ross Kemp	http://dbpedia.org/resource/Ross_Kemp
ipod	http://dbpedia.org/resource/IPod
pot	http://dbpedia.org/resource/Cannabis_smoking
Virgos	http://dbpedia.org/resource/Virgo_(astrology)
Ashpot7000	NIL261
UK	http://dbpedia.org/resource/United_Kingdom
UK	http://dbpedia.org/resource/United_Kingdom
USWNT	NIL10005
ussoccer_wnt	NIL10005
Aries	http://dbpedia.org/resource/Aries_(astrology)
Gang of Six	http://dbpedia.org/resource/Gang_of_Six
Medicare	http://dbpedia.org/resource/Medicare_(United_States)
Mary Robinson	http://dbpedia.org/resource/Mary_Robinson
Somalia	http://dbpedia.org/resource/Somalia
Aquarius	http://dbpedia.org/resource/Aquarius_(astrology)
AddThis	http://dbpedia.org/resource/AddThis
Moroccan	http://dbpedia.org/resource/Moroccan_people
Morocco	http://dbpedia.org/resource/Morocco
Pisces	http://dbpedia.org/resource/Pisces_(astrology)
Pisces	http://dbpedia.org/resource/Pisces_(astrology)
House and Senate	http://dbpedia.org/resource/United_States_Congress
Obama	http://dbpedia.org/resource/Barack_Obama
White House	http://dbpedia.org/resource/White_House
Canmore	http://dbpedia.org/resource/Canmore,_Alberta
Mexican	http://dbpedia.org/resource/Mexican_cuisine
GPA	http://dbpedia.org/resource/Grading_(education)
NAACP	http://dbpedia.org/resource/National_Association_for_the_Advancement_of_Colored_People
P90X	http://dbpedia.org/resource/P90X
P90X2	http://dbpedia.org/resource/P90X
p90x	http://dbpedia.org/resource/P90X
Aries	http://dbpedia.org/resource/Aries_(astrology)
NYC	http://dbpedia.org/resource/New_York_City
chrisbrown	http://dbpedia.org/resource/Chris_Brown
Fan Appreciation Party	NIL32
Austin Powers	http://dbpedia.org/resource/Austin_Powers_(film_series)
Harry Potter	http://dbpedia.org/resource/Harry_Potter
jontelrenee	NIL149
Woods	http://dbpedia.org/resource/Tiger_Woods
Croft	http://dbpedia.org/resource/Steven_Croft_(cricketer)
Lancashire	http://dbpedia.org/resource/Lancashire
Lancs	http://dbpedia.org/resource/Lancashire
Smith	http://dbpedia.org/resource/Tom_Smith_(cricketer_born_1985)
fanfic	http://dbpedia.org/resource/Fan_fiction
SEDemers23	NIL232
John	http://dbpedia.org/resource/Gospel_of_John
Bill Gates	http://dbpedia.org/resource/Bill_Gates
Bill Gates	http://dbpedia.org/resource/Bill_Gates
absolutepunk	http://dbpedia.org/resource/AbsolutePunk
dangeroussummer	http://dbpedia.org/resource/The_Dangerous_Summer_(band)
Ambition	http://dbpedia.org/resource/Ambition_(Wale_album)
Wale	http://dbpedia.org/resource/Wale_(rapper)
Wale	http://dbpedia.org/resource/Wale_(rapper)
Aquarians	http://dbpedia.org/resource/Aquarius_(astrology)
Facebook	http://dbpedia.org/resource/Facebook
Pisces	http://dbpedia.org/resource/Pisces_(astrology)
Somalia	http://dbpedia.org/resource/Somalia
Somalia	http://dbpedia.org/resource/Somalia
US	http://dbpedia.org/resource/United_States
US	http://dbpedia.org/resource/United_States
al-Shabab	http://dbpedia.org/resource/Al-Shabaab_(militant_group)
Blue Button	http://dbpedia.org/resource/The_Blue_Button
VA	http://dbpedia.org/resource/United_States_Department_of_Veterans_Affairs
Aquarians	http://dbpedia.org/resource/Aquarius_(astrology)
LSU	http://dbpedia.org/resource/Louisiana_State_University
football	http://dbpedia.org/resource/Football
140townhall	NIL253
CaseyCuntAnthony	http://dbpedia.org/resource/Death_of_Caylee_Anthony
Florida	http://dbpedia.org/resource/List_of_people_from_Florida
ddlovato	http://dbpedia.org/resource/Demi_Lovato
alexashero	NIL59
Twitter	http://dbpedia.org/resource/Twitter
shahidkapoor	http://dbpedia.org/resource/Shahid_Kapoor
140townhall	NIL253
DC.	http://dbpedia.org/resource/Washington,_D.C.
140townhall	NIL253
_Bfree	NIL50
African Americans	http://dbpedia.org/resource/African_American
Germany	http://dbpedia.org/resource/Germany
U.S.	http://dbpedia.org/resource/United_States
enfield	http://dbpedia.org/resource/London_Borough_of_Enfield
starbucks	http://dbpedia.org/resource/Starbucks
justinbieber	http://dbpedia.org/resource/Justin_Bieber
miami	http://dbpedia.org/resource/Miami
Braves	http://dbpedia.org/resource/Atlanta_Braves
Jeff Francoeur	http://dbpedia.org/resource/Jeff_Francoeur
Capricorn	http://dbpedia.org/resource/Capricorn_(astrology)
HeartCapricorn	NIL285
Adam Young	http://dbpedia.org/resource/Adam_Young
Ayn Rand	http://dbpedia.org/resource/Ayn_Rand
Psalm	http://dbpedia.org/resource/Psalms
Leo	http://dbpedia.org/resource/Leo_(astrology)
Pisces	http://dbpedia.org/resource/Pisces_(astrology)
SEO	http://dbpedia.org/resource/Search_engine_optimization
internet	http://dbpedia.org/resource/Internet
Andrew Weatherall	http://dbpedia.org/resource/Andrew_Weatherall
totp	http://dbpedia.org/resource/Top_of_the_Pops
ALBUQUERQUE	http://dbpedia.org/resource/Albuquerque,_New_Mexico
NM	http://dbpedia.org/resource/New_Mexico
Albuquerque	http://dbpedia.org/resource/Albuquerque,_New_Mexico
NM	http://dbpedia.org/resource/New_Mexico
Oregon	http://dbpedia.org/resource/Oregon
Bladder Dysfunction	http://dbpedia.org/resource/Neurogenic_bladder_dysfunction
AIMSPRO	NIL256
Daval International	NIL30
European Union	http://dbpedia.org/resource/European_Union
California	http://dbpedia.org/resource/California
Comic-Con	http://dbpedia.org/resource/Central_Canada_Comic_Con
Winnepeg, Canada	http://dbpedia.org/resource/Winnipeg
hockey	http://dbpedia.org/resource/Ice_hockey
Berkeley	http://dbpedia.org/resource/Berkeley,_California
China	http://dbpedia.org/resource/China
IMF	http://dbpedia.org/resource/International_Monetary_Fund
International Monetary Fund	http://dbpedia.org/resource/International_Monetary_Fund
Bing	http://dbpedia.org/resource/Bing
jfalconer	NIL143
MC	http://dbpedia.org/resource/Master_of_ceremonies
Yuri	http://dbpedia.org/resource/Kwon_Yuri
SNSD	NIL42
2011 Incheon Korean Music Wave Concert 	NIL7
Baliga	http://dbpedia.org/resource/Baliga
CNBC-TV18	http://dbpedia.org/resource/CNBC-TV18
Nifty	http://dbpedia.org/resource/S&P_CNX_Nifty
MSNBC	http://dbpedia.org/resource/MSNBC
NYT	http://dbpedia.org/resource/The_New_York_Times
Al Sharpton	http://dbpedia.org/resource/Al_Sharpton
brianstelter	http://dbpedia.org/resource/Brian_Stelter
Big Keith	NIL69
British Gas	http://dbpedia.org/resource/British_Gas_plc
Scottish Power	http://dbpedia.org/resource/Scottish_Power
Scottish and Southern	http://dbpedia.org/resource/SSE_plc
Microsoft	http://dbpedia.org/resource/Microsoft
Atlantis	http://dbpedia.org/resource/Space_Shuttle_Atlantis
Florida	http://dbpedia.org/resource/Florida
Naples	http://dbpedia.org/resource/Naples,_Florida
Atlantis	http://dbpedia.org/resource/Space_Shuttle_Atlantis
Atlantis	http://dbpedia.org/resource/Space_Shuttle_Atlantis
space shuttle program	http://dbpedia.org/resource/Space_Shuttle_program
Atlantis	http://dbpedia.org/resource/Space_Shuttle_Atlantis
Kennedy Space Center	http://dbpedia.org/resource/Kennedy_Space_Center
NASA	http://dbpedia.org/resource/NASA
STS-135	http://dbpedia.org/resource/STS-135
Alastair Reynolds	http://dbpedia.org/resource/Alastair_Reynolds
NATO	http://dbpedia.org/resource/NATO
NATO	http://dbpedia.org/resource/NATO
Illsley	http://dbpedia.org/resource/Eric_Illsley
Labour	http://dbpedia.org/resource/Labour_Party_(UK)
MP	http://dbpedia.org/resource/Member_of_parliament
north Belfast	http://dbpedia.org/resource/Belfast_North_(UK_Parliament_constituency)
Etna Drive area	NIL17
Greater Manchester	http://dbpedia.org/resource/Greater_Manchester
PiersMorgan	http://dbpedia.org/resource/Piers_Morgan
phone hacking	http://dbpedia.org/resource/News_International_phone_hacking_scandal
CNN	http://dbpedia.org/resource/CNN
Mirror	http://dbpedia.org/resource/Sunday_Mirror
hackgate	http://dbpedia.org/resource/News_International_phone_hacking_scandal
Clinton	http://dbpedia.org/resource/Clinton,_Indiana
McConnell	http://dbpedia.org/resource/Mitch_McConnell
Reid	http://dbpedia.org/resource/Harry_Reid
US	http://dbpedia.org/resource/United_States
James Murdoch	http://dbpedia.org/resource/James_Murdoch
MPs	http://dbpedia.org/resource/Member_of_parliament
News International	http://dbpedia.org/resource/News_UK
James Murdoch	http://dbpedia.org/resource/James_Murdoch
phone hacking	http://dbpedia.org/resource/News_International_phone_hacking_scandal
MAN OF STEEL	http://dbpedia.org/resource/Man_of_Steel_(film)
WARNER BROS.	http://dbpedia.org/resource/Warner_Bros.
Zack Snyder	http://dbpedia.org/resource/Zack_Snyder
Eurozone	http://dbpedia.org/resource/Eurozone
Greece	http://dbpedia.org/resource/Greece
Microsoft	http://dbpedia.org/resource/Microsoft
Alex	NIL58
Microsoft	http://dbpedia.org/resource/Microsoft
alexia	NIL60
European	http://dbpedia.org/resource/Citizenship_of_the_European_Union
Greece	http://dbpedia.org/resource/Greece
NYT	http://dbpedia.org/resource/The_New_York_Times
European	http://dbpedia.org/resource/Citizenship_of_the_European_Union
Greece	http://dbpedia.org/resource/Greece
Greek debt crisis	http://dbpedia.org/resource/Greek_government-debt_crisis
Apple	http://dbpedia.org/resource/Apple_Inc.
Lion	http://dbpedia.org/resource/Mac_OS_X_Lion
BradMcCarty	NIL73
AMEX	http://dbpedia.org/resource/NYSE_MKT
Mastercard	http://dbpedia.org/resource/MasterCard
PayPal	http://dbpedia.org/resource/PayPal
